 ITER          Simple-error          Ya-error
 64181      0.46078245E-11      0.25172174E-01
 64182      0.46034973E-11      0.25169432E-01
 64183      0.46056076E-11      0.25169015E-01
 64184      0.46033880E-11      0.25171399E-01
 64185      0.46021047E-11      0.25169790E-01
 64186      0.46024985E-11      0.25164723E-01
 64187      0.46005201E-11      0.25165796E-01
 64188      0.46036521E-11      0.25164247E-01
 64189      0.46030727E-11      0.25163531E-01
 64190      0.46005174E-11      0.25166750E-01
 64191      0.45998270E-11      0.25163472E-01
 64192      0.46013111E-11      0.25161505E-01
 64193      0.46032670E-11      0.25157154E-01
 64194      0.45968906E-11      0.25153458E-01
 64195      0.46003817E-11      0.25157750E-01
 64196      0.46012495E-11      0.25154352E-01
 64197      0.45984536E-11      0.25158703E-01
 64198      0.45991908E-11      0.25153697E-01
 64199      0.45995959E-11      0.25152802E-01
 64200      0.45967110E-11      0.25147855E-01
 64201      0.45993587E-11      0.25149703E-01
 64202      0.46032692E-11      0.25145888E-01
 64203      0.46019521E-11      0.25151074E-01
 64204      0.46002061E-11      0.25148511E-01
 64205      0.45990820E-11      0.25149107E-01
 64206      0.45994350E-11      0.25144875E-01
 64207      0.45983070E-11      0.25142968E-01
 64208      0.45986921E-11      0.25142491E-01
 64209      0.45966356E-11      0.25145948E-01
 64210      0.45947083E-11      0.25140464E-01
 64211      0.45987194E-11      0.25141656E-01
 64212      0.45974440E-11      0.25144398E-01
 64213      0.45958532E-11      0.25134325E-01
 64214      0.45938271E-11      0.25136471E-01
 64215      0.45942855E-11      0.25133073E-01
 64216      0.45969955E-11      0.25134802E-01
 64217      0.45973945E-11      0.25138140E-01
 64218      0.45949989E-11      0.25136769E-01
 64219      0.45972046E-11      0.25134504E-01
 64220      0.45969404E-11      0.25134981E-01
 64221      0.45942759E-11      0.25129139E-01
 64222      0.45914908E-11      0.25131404E-01
 64223      0.45950444E-11      0.25127947E-01
 64224      0.45925746E-11      0.25129020E-01
 64225      0.45931384E-11      0.25128067E-01
 64226      0.45926934E-11      0.25121748E-01
 64227      0.45929840E-11      0.25119901E-01
 64228      0.45938791E-11      0.25124729E-01
 64229      0.45914015E-11      0.25122225E-01
 64230      0.45939689E-11      0.25122583E-01
 64231      0.45915173E-11      0.25124192E-01
 64232      0.45920997E-11      0.25119424E-01
 64233      0.45908026E-11      0.25116861E-01
 64234      0.45928517E-11      0.25118172E-01
 64235      0.45889525E-11      0.25121510E-01
 64236      0.45912813E-11      0.25118113E-01
 64237      0.45931830E-11      0.25120616E-01
 64238      0.45911335E-11      0.25118589E-01
 64239      0.45907458E-11      0.25117159E-01
 64240      0.45880153E-11      0.25112867E-01
 64241      0.45902618E-11      0.25109529E-01
 64242      0.45883792E-11      0.25114715E-01
 64243      0.45928643E-11      0.25114357E-01
 64244      0.45917796E-11      0.25109470E-01
 64245      0.45899205E-11      0.25107086E-01
 64246      0.45891290E-11      0.25107622E-01
 64247      0.45903017E-11      0.25102973E-01
 64248      0.45884984E-11      0.25104046E-01
 64249      0.45875179E-11      0.25101423E-01
 64250      0.45871896E-11      0.25103867E-01
 64251      0.45859145E-11      0.25105536E-01
 64252      0.45878652E-11      0.25096893E-01
 64253      0.45868331E-11      0.25096714E-01
 64254      0.45882100E-11      0.25098741E-01
 64255      0.45869428E-11      0.25096655E-01
 64256      0.45859306E-11      0.25097966E-01
 64257      0.45865169E-11      0.25093138E-01
 64258      0.45881207E-11      0.25096297E-01
 64259      0.45877755E-11      0.25090933E-01
 64260      0.45863530E-11      0.25090575E-01
 64261      0.45853252E-11      0.25090456E-01
 64262      0.45814138E-11      0.25087416E-01
 64263      0.45817608E-11      0.25089920E-01
 64264      0.45834660E-11      0.25084317E-01
 64265      0.45840458E-11      0.25088370E-01
 64266      0.45857597E-11      0.25081694E-01
 64267      0.45822881E-11      0.25083125E-01
 64268      0.45804385E-11      0.25084615E-01
 64269      0.45813540E-11      0.25086343E-01
 64270      0.45833090E-11      0.25082707E-01
 64271      0.45851465E-11      0.25078893E-01
 64272      0.45838741E-11      0.25080383E-01
 64273      0.45829334E-11      0.25081754E-01
 64274      0.45836421E-11      0.25083721E-01
 64275      0.45829963E-11      0.25072813E-01
 64276      0.45809649E-11      0.25076032E-01
 64277      0.45800486E-11      0.25073886E-01
 64278      0.45832114E-11      0.25073588E-01
 64279      0.45825288E-11      0.25067627E-01
 64280      0.45838459E-11      0.25067329E-01
 64281      0.45824572E-11      0.25072098E-01
 64282      0.45833927E-11      0.25070012E-01
 64283      0.45856014E-11      0.25065124E-01
 64284      0.45801201E-11      0.25064170E-01
 64285      0.45828580E-11      0.25066495E-01
 64286      0.45834009E-11      0.25066674E-01
 64287      0.45852324E-11      0.25063396E-01
 64288      0.45873574E-11      0.25062382E-01
 64289      0.45835861E-11      0.25061548E-01
 64290      0.45816697E-11      0.25061786E-01
 64291      0.45846773E-11      0.25060177E-01
 64292      0.45859922E-11      0.25055647E-01
 64293      0.45840163E-11      0.25059521E-01
 64294      0.45847072E-11      0.25054455E-01
 64295      0.45839092E-11      0.25052905E-01
 64296      0.45825197E-11      0.25049150E-01
 64297      0.45817846E-11      0.25052488E-01
 64298      0.45846148E-11      0.25048077E-01
 64299      0.45834499E-11      0.25049567E-01
 64300      0.45839665E-11      0.25047421E-01
 64301      0.45863816E-11      0.25043964E-01
 64302      0.45844747E-11      0.25042772E-01
 64303      0.45825821E-11      0.25042951E-01
 64304      0.45836356E-11      0.25044203E-01
 64305      0.45863209E-11      0.25045335E-01
 64306      0.45856951E-11      0.25043666E-01
 64307      0.45817725E-11      0.25037646E-01
 64308      0.45832314E-11      0.25037527E-01
 64309      0.45830670E-11      0.25037944E-01
 64310      0.45832331E-11      0.25035501E-01
 64311      0.45845719E-11      0.25038421E-01
 64312      0.45833172E-11      0.25034308E-01
 64313      0.45806436E-11      0.25037229E-01
 64314      0.45823471E-11      0.25033832E-01
 64315      0.45826285E-11      0.25027931E-01
 64316      0.45818284E-11      0.25029600E-01
 64317      0.45840003E-11      0.25028646E-01
 64318      0.45842752E-11      0.25027931E-01
 64319      0.45826528E-11      0.25027633E-01
 64320      0.45817243E-11      0.25025249E-01
 64321      0.45823748E-11      0.25021315E-01
 64322      0.45827873E-11      0.25025427E-01
 64323      0.45812195E-11      0.25022507E-01
 64324      0.45819707E-11      0.25020957E-01
 64325      0.45822070E-11      0.25024116E-01
 64326      0.45786057E-11      0.25017083E-01
 64327      0.45817170E-11      0.25015831E-01
 64328      0.45796973E-11      0.25015533E-01
 64329      0.45796548E-11      0.25017917E-01
 64330      0.45779019E-11      0.25013566E-01
 64331      0.45779405E-11      0.25013447E-01
 64332      0.45788651E-11      0.25013566E-01
 64333      0.45772236E-11      0.25007486E-01
 64334      0.45747225E-11      0.25014102E-01
 64335      0.45761515E-11      0.25004506E-01
 64336      0.45785220E-11      0.25005996E-01
 64337      0.45776490E-11      0.25010765E-01
 64338      0.45770046E-11      0.25007010E-01
 64339      0.45746137E-11      0.25007963E-01
 64340      0.45758588E-11      0.25003433E-01
 64341      0.45780589E-11      0.25004566E-01
 64342      0.45744441E-11      0.24999976E-01
 64343      0.45745009E-11      0.25004506E-01
 64344      0.45738474E-11      0.24998128E-01
 64345      0.45779426E-11      0.25002599E-01
 64346      0.45768450E-11      0.24992704E-01
 64347      0.45713268E-11      0.24996400E-01
 64348      0.45756289E-11      0.24999738E-01
 64349      0.45728204E-11      0.24996340E-01
 64350      0.45741765E-11      0.24994135E-01
 64351      0.45706577E-11      0.24997234E-01
 64352      0.45740208E-11      0.24996817E-01
 64353      0.45708975E-11      0.24988472E-01
 64354      0.45700652E-11      0.24989605E-01
 64355      0.45696502E-11      0.24991810E-01
 64356      0.45684984E-11      0.24992883E-01
 64357      0.45714556E-11      0.24983287E-01
 64358      0.45706399E-11      0.24986923E-01
 64359      0.45676080E-11      0.24983287E-01
 64360      0.45703211E-11      0.24983704E-01
 64361      0.45687070E-11      0.24984360E-01
 64362      0.45691029E-11      0.24980485E-01
 64363      0.45712188E-11      0.24985790E-01
 64364      0.45666877E-11      0.24979651E-01
 64365      0.45692001E-11      0.24982095E-01
 64366      0.45677108E-11      0.24977088E-01
 64367      0.45660732E-11      0.24977267E-01
 64368      0.45679645E-11      0.24973750E-01
 64369      0.45667641E-11      0.24969995E-01
 64370      0.45683531E-11      0.24973810E-01
 64371      0.45680196E-11      0.24969995E-01
 64372      0.45677043E-11      0.24969220E-01
 64373      0.45672645E-11      0.24964631E-01
 64374      0.45666049E-11      0.24967313E-01
 64375      0.45643715E-11      0.24966836E-01
 64376      0.45663542E-11      0.24962783E-01
 64377      0.45636537E-11      0.24965048E-01
 64378      0.45651265E-11      0.24963498E-01
 64379      0.45636368E-11      0.24967134E-01
 64380      0.45641720E-11      0.24958730E-01
 64381      0.45628805E-11      0.24961054E-01
 64382      0.45652288E-11      0.24963856E-01
 64383      0.45631355E-11      0.24958849E-01
 64384      0.45659644E-11      0.24960220E-01
 64385      0.45638705E-11      0.24959266E-01
 64386      0.45670303E-11      0.24962425E-01
 64387      0.45649534E-11      0.24954379E-01
 64388      0.45671704E-11      0.24952412E-01
 64389      0.45637621E-11      0.24955928E-01
 64390      0.45611696E-11      0.24956226E-01
 64391      0.45627772E-11      0.24947166E-01
 64392      0.45591694E-11      0.24953246E-01
 64393      0.45625682E-11      0.24949670E-01
 64394      0.45606127E-11      0.24945796E-01
 64395      0.45646156E-11      0.24948597E-01
 64396      0.45647800E-11      0.24946272E-01
 64397      0.45620343E-11      0.24943411E-01
 64398      0.45603174E-11      0.24945378E-01
 64399      0.45594960E-11      0.24940610E-01
 64400      0.45634533E-11      0.24940372E-01
 64401      0.45605637E-11      0.24940968E-01
 64402      0.45618106E-11      0.24937749E-01
 64403      0.45596331E-11      0.24936676E-01
 64404      0.45635570E-11      0.24941504E-01
 64405      0.45612208E-11      0.24935305E-01
 64406      0.45607771E-11      0.24938166E-01
 64407      0.45613535E-11      0.24936318E-01
 64408      0.45612095E-11      0.24933457E-01
 64409      0.45595277E-11      0.24929464E-01
 64410      0.45593325E-11      0.24931371E-01
 64411      0.45599262E-11      0.24930179E-01
 64412      0.45603781E-11      0.24933338E-01
 64413      0.45598586E-11      0.24924636E-01
 64414      0.45608933E-11      0.24923801E-01
 64415      0.45598711E-11      0.24922192E-01
 64416      0.45619550E-11      0.24923146E-01
 64417      0.45623210E-11      0.24922192E-01
 64418      0.45613721E-11      0.24918973E-01
 64419      0.45592046E-11      0.24921179E-01
 64420      0.45571173E-11      0.24918497E-01
 64421      0.45586720E-11      0.24919391E-01
 64422      0.45560556E-11      0.24915457E-01
 64423      0.45555578E-11      0.24920166E-01
 64424      0.45540199E-11      0.24917066E-01
 64425      0.45569221E-11      0.24916470E-01
 64426      0.45552537E-11      0.24911106E-01
 64427      0.45583559E-11      0.24914801E-01
 64428      0.45550122E-11      0.24913788E-01
 64429      0.45574013E-11      0.24909854E-01
 64430      0.45541869E-11      0.24914563E-01
 64431      0.45542858E-11      0.24911523E-01
 64432      0.45546232E-11      0.24909377E-01
 64433      0.45540568E-11      0.24910092E-01
 64434      0.45504312E-11      0.24904430E-01
 64435      0.45530537E-11      0.24902999E-01
 64436      0.45496389E-11      0.24908781E-01
 64437      0.45513389E-11      0.24902165E-01
 64438      0.45529613E-11      0.24900317E-01
 64439      0.45533989E-11      0.24904966E-01
 64440      0.45523203E-11      0.24895847E-01
 64441      0.45508246E-11      0.24894595E-01
 64442      0.45537541E-11      0.24899364E-01
 64443      0.45520419E-11      0.24892807E-01
 64444      0.45516238E-11      0.24898827E-01
 64445      0.45523208E-11      0.24895668E-01
 64446      0.45541158E-11      0.24894238E-01
 64447      0.45495799E-11      0.24894834E-01
 64448      0.45511529E-11      0.24893045E-01
 64449      0.45506958E-11      0.24888694E-01
 64450      0.45493167E-11      0.24893820E-01
 64451      0.45492225E-11      0.24887264E-01
 64452      0.45480052E-11      0.24885595E-01
 64453      0.45471938E-11      0.24884999E-01
 64454      0.45476418E-11      0.24888456E-01
 64455      0.45495526E-11      0.24882615E-01
 64456      0.45496666E-11      0.24879575E-01
 64457      0.45477220E-11      0.24880707E-01
 64458      0.45506884E-11      0.24881423E-01
 64459      0.45510722E-11      0.24877071E-01
 64460      0.45501459E-11      0.24880409E-01
 64461      0.45505574E-11      0.24878025E-01
 64462      0.45499585E-11      0.24879098E-01
 64463      0.45442513E-11      0.24872541E-01
 64464      0.45465133E-11      0.24874568E-01
 64465      0.45484129E-11      0.24873078E-01
 64466      0.45507469E-11      0.24873734E-01
 64467      0.45469952E-11      0.24868309E-01
 64468      0.45487611E-11      0.24869919E-01
 64469      0.45475802E-11      0.24866939E-01
 64470      0.45484996E-11      0.24866045E-01
 64471      0.45457574E-11      0.24862111E-01
 64472      0.45487399E-11      0.24861872E-01
 64473      0.45470199E-11      0.24864435E-01
 64474      0.45481275E-11      0.24864554E-01
 64475      0.45489346E-11      0.24863720E-01
 64476      0.45489645E-11      0.24861515E-01
 64477      0.45429303E-11      0.24858415E-01
 64478      0.45468768E-11      0.24860024E-01
 64479      0.45469275E-11      0.24858296E-01
 64480      0.45502538E-11      0.24858296E-01
 64481      0.45486553E-11      0.24857044E-01
 64482      0.45458862E-11      0.24855137E-01
 64483      0.45483344E-11      0.24850965E-01
 64484      0.45453411E-11      0.24854004E-01
 64485      0.45486974E-11      0.24847031E-01
 64486      0.45487503E-11      0.24848700E-01
 64487      0.45445674E-11      0.24847567E-01
 64488      0.45480442E-11      0.24845898E-01
 64489      0.45455258E-11      0.24842858E-01
 64490      0.45466512E-11      0.24844468E-01
 64491      0.45468638E-11      0.24842799E-01
 64492      0.45489671E-11      0.24840415E-01
 64493      0.45454634E-11      0.24836302E-01
 64494      0.45454703E-11      0.24838090E-01
 64495      0.45448163E-11      0.24841309E-01
 64496      0.45430218E-11      0.24838805E-01
 64497      0.45436988E-11      0.24839938E-01
 64498      0.45452396E-11      0.24839401E-01
 64499      0.45462258E-11      0.24836302E-01
 64500      0.45453411E-11      0.24836421E-01
 64501      0.45449616E-11      0.24840117E-01
 64502      0.45452019E-11      0.24830937E-01
 64503      0.45457327E-11      0.24832845E-01
